"price","square_feet","bedrooms","bathrooms","cityname","state"
909,518,1,1,70,45
905,518,1,1,70,45
850,518,1,1,70,45
849,518,1,1,1245,45
599,518,1,1,53,45
2749,519,1,1,1470,8
1099,519,1,1,1505,16
1009,519,2,1,1053,10
991,519,1,1,1318,11
570,519,1,1,635,45
565,519,2,1,635,45
1780,520,1,1,625,12
1772,520,0,1,1470,8
1625,520,1,1,1086,5
1458,520,2,1,370,6
1400,520,1,1,1047,5
1400,520,2,1,1239,24
920,520,1,1,1219,45
880,520,1,1,305,6
879,520,4,1,70,45
850,520,1,1,70,45
845,520,1,1,904,50
830,520,1,1,70,45
825,520,1,1,432,49
757,520,1,1,1043,30
750,520,1,1,373,13
725,520,1,1,1341,49
635,520,3,1,2,45
610,520,3,1,1348,25
1182,521,3,1,904,50
1805,522,2,1,70,45
1805,522,2,1,70,45
1802,522,3,1,1524,20
1724,522,3,1,1335,20
1662,522,2,1,1335,20
1085,522,3,1,1446,49
999,522,1,1,390,40
860,522,1,1,1245,45
805,522,1,1,1245,45
555,522,3,1,1348,25
1135,523,4,1,956,31
930,523,2,1,1434,15
1530,524,2,1,70,45
1199,524,1,1,306,25
1121,524,2,1,352,45
2195,525,2,1,1248,5
1705,525,1,1,794,5
1705,525,1,1,794,5
1650,525,1,1,246,6
1585,525,0,1,786,5
1500,525,1,1,70,45
1455,525,1,1,70,45
1370,525,1,1,273,15
1370,525,1,1,1044,5
1325,525,1,1,1187,45
1250,525,1,1,61,11
1200,525,1,1,1245,45
1175,525,1,1,1057,17
1150,525,0,1,635,45
1125,525,1,1,1137,39
1100,525,1,1,1531,17
1066,525,1,1,570,7
1059,525,1,1,352,45
1000,525,3,1,708,45
950,525,3,1,1219,45
915,525,1,1,191,36
905,525,1,1,70,45
900,525,1,1,352,45
899,525,1,1,70,45
850,525,1,1,70,45
840,525,1,1,1043,30
830,525,1,1,1348,25
815,525,1,1,280,37
750,525,1,1,1236,25
745,525,1,1,1027,25
741,525,1,1,352,45
700,525,1,1,1043,30
695,525,1,1,184,16
515,525,1,1,1423,38
2130,526,0,1,794,5
2117,526,1,1,147,20
1400,526,2,1,538,24
1084,526,1,1,70,45
915,526,1,1,492,45
1560,527,1,1,70,45
1085,527,3,1,1245,45
1030,527,1,1,70,45
980,527,1,1,70,45
680,527,1,1,1435,13
590,527,1,1,635,45
559,527,1,1,1040,38
1055,528,1,1,1245,45
990,528,1,1,1034,32
975,528,1,1,1245,45
965,528,1,1,1100,45
895,528,3,1,458,29
715,528,1,1,1426,45
698,528,1,1,635,45
3900,529,1,1,1249,5
1616,529,2,1,70,45
1405,529,1,1,70,45
1399,529,2,1,70,45
1125,529,1,1,70,45
1125,529,1,1,70,45
995,529,0,1,635,45
2050,530,1,1,530,5
1850,530,1,1,1470,8
1750,530,1,1,1287,49
1489,530,0,1,1310,21
1425,530,2,1,906,24
1375,530,1,1,471,4
1368,530,1,1,70,45
1355,530,1,1,1431,5
1350,530,2,1,906,24
1343,530,1,1,1245,45
1245,530,2,1,1123,24
1195,530,2,1,355,7
1149,530,1,1,1553,10
1105,530,1,1,1038,45
945,530,1,1,1245,45
838,530,1,1,1138,47
640,530,1,1,358,13
1258,531,2,1,70,45
800,531,3,1,130,29
775,531,1,1,1236,25
2220,532,2,1,1086,5
1095,532,3,1,871,50
962,532,1,1,70,45
575,532,1,1,1227,23
2667,533,2,1,668,32
2100,533,2,1,53,47
1295,533,1,1,1137,39
1130,533,2,1,1199,24
1035,533,2,1,1188,47
859,533,1,1,70,45
1537,534,1,1,1348,32
1416,534,1,1,1348,32
1252,534,2,1,1405,39
920,534,1,1,1505,16
815,534,1,1,1245,45
2775,535,1,1,208,20
2150,535,2,1,53,47
1269,535,2,1,70,45
1233,535,2,1,70,45
1119,535,1,1,273,15
969,535,2,1,440,6
750,535,1,1,14,33
750,535,1,1,14,33
660,535,1,1,91,37
594,535,1,1,999,38
2435,536,2,1,402,20
1405,536,3,1,538,24
1295,536,1,1,509,21
1290,536,2,1,139,24
1275,536,1,1,1287,49
1255,536,2,1,482,6
930,536,2,1,745,17
785,536,1,1,635,45
400,536,1,1,1128,45
1940,537,1,1,1245,45
1450,537,1,1,1248,5
1395,537,1,1,906,24
1340,537,2,1,352,45
1195,537,1,1,364,11
999,537,1,1,70,45
840,537,1,1,70,45
3800,538,1,1,1249,5
1500,538,1,1,370,6
1250,538,1,1,1137,39
989,538,3,1,1553,10
910,538,2,1,1434,15
624,538,1,1,789,45
819,539,1,1,1053,10
535,539,1,1,635,45
1795,540,1,1,1248,5
1615,540,1,1,700,49
1600,540,1,1,77,21
1499,540,2,1,391,5
1450,540,2,1,906,24
1400,540,1,1,255,28
1400,540,1,1,1239,24
1399,540,1,1,1388,10
1250,540,2,1,1239,24
1200,540,1,1,1158,28
1161,540,2,1,411,24
1111,540,2,1,906,24
1099,540,1,1,1053,10
960,540,1,1,70,45
920,540,1,1,35,1
840,540,1,1,1219,45
835,540,2,1,448,45
805,540,1,1,139,16
770,540,1,1,1565,49
720,540,1,1,552,23
710,540,1,1,251,15
650,540,1,1,1236,25
620,540,1,1,999,38
609,540,1,1,110,50
599,540,1,1,1505,16
599,540,1,1,1505,16
3395,541,1,1,1249,5
1276,541,2,1,906,24
725,541,1,1,559,50
2195,542,1,1,1175,5
1028,542,1,1,529,21
883,542,1,1,70,45
825,542,2,1,1043,30
772,542,1,1,142,14
550,542,1,1,800,45
2184,543,2,1,794,5
922,543,1,1,1370,45
745,543,1,1,682,25
1265,544,1,1,70,45
940,544,1,1,400,1
899,544,1,1,369,45
754,544,1,1,768,30
665,544,1,1,1426,45
1965,545,1,1,1470,8
1576,545,2,1,273,15
1505,545,1,1,273,15
1475,545,1,1,1101,40
1310,545,3,1,352,45
1050,545,3,1,1040,38
1025,545,1,1,1243,46
835,545,1,1,1043,30
2680,546,2,1,794,5
2265,546,2,1,794,5
1565,546,1,1,718,5
1495,546,2,1,1381,11
1490,546,2,1,1237,24
1316,546,2,1,16,47
1261,546,2,1,440,6
1250,546,2,1,251,15
1120,546,2,1,1245,45
895,546,1,1,702,10
625,546,1,1,635,45
495,546,1,1,403,24
1216,547,1,1,273,15
1185,547,2,1,1245,45
1000,547,1,1,70,45
999,547,1,1,70,45
915,547,1,1,35,1
850,547,1,1,928,24
1595,548,2,1,61,11
1309,548,0,1,635,45
1230,548,3,1,70,45
1189,548,0,1,635,45
1065,548,1,1,1102,4
935,548,1,1,35,1
4200,549,1,1,1249,5
2659,549,2,1,208,20
1617,549,1,1,1174,49
903,549,1,1,1245,45
840,549,2,1,1434,15
828,549,1,1,1245,45
2175,550,1,1,1470,8
2075,550,1,1,605,5
1899,550,1,1,597,5
1895,550,1,1,1175,5
1820,550,0,1,1470,8
1700,550,1,1,1287,49
1599,550,1,1,1388,10
1500,550,1,1,370,6
1485,550,1,1,34,5
1420,550,2,1,906,24
1400,550,2,1,906,24
1385,550,1,1,1248,5
1385,550,1,1,1470,8
1332,550,0,1,121,21
1320,550,1,1,449,15
1200,550,2,1,860,20
1195,550,1,1,70,45
1165,550,1,1,352,45
1100,550,1,1,1179,35
1100,550,1,1,352,45
1055,550,1,1,1240,10
1020,550,2,1,682,25
995,550,1,1,370,6
995,550,1,1,61,11
985,550,1,1,1388,10
979,550,1,1,1289,40
975,550,1,1,1493,50
955,550,1,1,811,50
950,550,1,1,370,6
945,550,1,1,70,45
925,550,1,1,1526,15
916,550,1,1,70,45
910,550,1,1,70,45
899,550,1,1,280,37
890,550,1,1,70,45
889,550,0,1,139,16
865,550,1,1,352,45
850,550,1,1,139,16
845,550,1,1,906,24
837,550,1,1,1388,10
835,550,1,1,352,45
834,550,1,1,1245,45
830,550,1,1,35,1
829,550,1,1,1572,23
825,550,1,1,521,45
825,550,1,1,352,45
800,550,1,1,1043,30
795,550,2,1,589,7
784,550,1,1,77,21
779,550,1,1,139,16
775,550,1,1,904,50
750,550,2,1,722,16
720,550,1,1,405,23
695,550,1,1,416,38
665,550,1,1,682,17
650,550,0,1,1341,49
635,550,1,1,1505,16
635,550,1,1,635,45
630,550,2,1,1144,17
625,550,1,1,1039,13
610,550,2,1,1043,30
600,550,2,1,1408,37
600,550,1,1,1347,3
584,550,1,1,767,37
580,550,1,1,1348,25
550,550,1,1,1138,37
545,550,2,1,908,29
545,550,1,1,908,29
525,550,1,1,547,29
525,550,1,1,908,29
515,550,1,1,908,29
510,550,1,1,1443,3
500,550,1,1,1423,38
480,550,1,1,908,29
1855,551,2,1,1287,49
1250,551,1,1,573,32
980,551,3,1,745,17
900,551,2,1,1199,24
3495,552,1,1,1249,5
1665,552,2,1,104,49
1595,552,1,1,1273,36
1250,552,2,1,1245,45
1195,552,2,1,1188,47
1030,552,1,1,648,16
995,553,1,1,1236,25
970,553,1,1,84,19
1392,554,2,1,61,11
1050,554,3,1,1116,45
860,554,1,1,70,45
750,554,1,1,635,45
1350,555,1,1,1137,39
840,555,1,1,305,6
780,555,1,1,251,15
2600,556,1,1,324,5
1250,556,1,1,904,50
1107,556,1,1,70,45
910,556,1,1,70,45
1747,557,3,1,61,11
1350,557,1,1,1101,40
845,557,1,1,1245,45
2180,558,2,1,970,32
1125,558,1,1,70,45
1047,558,1,1,1245,45
960,558,1,1,1245,45
840,558,1,1,352,45
764,558,3,1,1361,11
730,558,1,1,1423,38
2388,559,2,1,1465,5
1650,559,1,1,1086,5
1450,559,1,1,1137,39
1290,559,1,1,70,45
1290,559,1,1,70,45
1216,559,3,1,1243,46
1199,559,1,1,879,31
3500,560,1,1,1249,5
2045,560,1,1,794,5
1565,560,1,1,70,45
1387,560,2,1,906,24
1233,560,2,1,70,45
1160,560,1,1,644,21
1150,560,1,1,417,49
1009,560,1,1,508,10
1000,560,1,1,70,45
975,560,1,1,142,14
947,560,1,1,13,36
935,560,1,1,977,7
925,560,1,1,977,7
900,560,1,1,1102,4
894,560,1,1,1130,10
808,560,1,1,398,28
800,560,1,1,486,10
695,560,1,1,1434,15
662,560,1,1,497,16
650,560,1,1,153,37
650,560,1,1,722,16
644,560,1,1,1312,13
625,560,2,1,437,37
615,560,1,1,722,16
450,560,1,1,1501,29
3495,561,1,1,1249,5
1889,561,3,1,53,47
1610,561,1,1,734,5
1300,561,1,1,1245,45
1183,561,1,1,904,50
999,561,1,1,1388,10
990,561,1,1,892,45
974,561,1,1,352,45
959,561,1,1,352,45
898,561,2,1,263,44
715,561,1,1,635,45
1670,562,3,1,1063,21
1523,562,1,1,70,45
1285,562,2,1,1482,50
1170,562,1,1,1243,46
1115,562,1,1,1446,49
1089,562,1,1,70,45
904,562,1,1,70,45
901,562,1,1,70,45
880,562,1,1,682,25
695,562,1,1,1043,30
685,562,1,1,14,33
1409,563,2,1,906,24
820,563,1,1,70,45
777,563,2,1,1158,28
745,563,1,1,635,45
615,563,1,1,745,17
1475,564,2,1,70,45
1305,564,1,1,811,50
1150,564,1,1,70,45
975,564,3,1,373,13
530,564,3,1,1040,38
2075,565,1,1,1470,8
1310,565,2,1,1434,15
1100,565,1,1,997,47
1064,565,2,1,1236,25
980,565,1,1,70,45
865,565,1,1,70,45
849,565,1,1,70,45
765,565,1,1,352,45
670,565,3,1,547,29
655,565,2,1,1434,15
600,565,1,1,446,37
3495,566,1,1,1249,5
2097,566,2,1,70,45
1595,566,2,1,1470,8
1245,566,1,1,906,24
1025,566,1,1,892,45
850,566,1,1,1043,30
755,566,1,1,635,45
685,566,1,1,1420,4
704,567,1,1,904,50
1953,568,2,1,53,47
1635,568,1,1,799,20
1400,568,1,1,1137,39
800,568,1,1,1245,45
750,568,1,1,1342,49
1512,569,2,1,70,45
1415,569,1,1,352,45
1225,569,1,1,1446,49
1165,569,1,1,1446,49
1100,569,1,1,1279,39
932,569,2,1,1245,45
717,569,1,1,904,50
610,569,1,1,358,13
3995,570,1,1,1249,5
2695,570,2,1,147,20
2099,570,3,1,1101,40
1996,570,3,1,1047,5
1475,570,1,1,483,10
1249,570,1,1,1388,10
1249,570,3,1,1388,10
1110,570,1,1,70,45
1020,570,1,1,70,45
999,570,1,1,70,45
905,570,1,1,708,45
877,570,1,1,70,45
809,570,1,1,40,23
750,570,1,1,251,15
710,570,1,1,1236,25
705,570,1,1,1313,43
702,570,1,1,448,45
670,570,1,1,307,37
649,570,1,1,635,45
626,570,1,1,320,44
510,570,1,1,1348,25
450,570,1,1,1408,37
1903,571,1,1,70,45
1065,571,1,1,352,45
1060,571,1,1,1034,32
899,571,1,1,968,45
821,571,1,1,1245,45
776,571,1,1,322,5
1400,572,2,1,906,24
1385,572,2,1,1226,5
1328,572,1,1,70,45
980,572,1,1,635,45
670,572,1,1,646,25
395,572,1,1,1172,13
2320,573,3,1,104,49
2120,573,2,1,700,49
974,573,1,1,1157,32
840,573,2,1,1434,15
795,573,1,1,1104,43
546,573,1,1,635,45
1220,574,2,1,251,15
825,574,1,1,70,45
803,574,1,1,1245,45
3699,575,1,1,794,5
2695,575,2,1,1249,5
1725,575,1,1,794,5
1650,575,1,1,1086,5
1534,575,2,1,273,15
1022,575,1,1,273,15
965,575,1,1,70,45
925,575,1,1,906,24
920,575,1,1,70,45
899,575,1,1,1505,16
899,575,1,1,280,37
875,575,1,1,352,45
775,575,3,1,228,28
750,575,1,1,1548,48
739,575,1,1,280,37
684,575,1,1,292,37
635,575,1,1,1348,25
620,575,1,1,1305,19
505,575,1,1,682,25
2495,576,1,1,794,5
1265,576,1,1,537,6
1106,576,1,1,1363,7
1040,576,1,1,748,45
975,576,1,1,906,24
850,576,1,1,70,45
825,576,1,1,1519,23
819,576,1,1,1572,23
798,576,1,1,705,44
750,576,1,1,935,49
730,576,1,1,989,47
725,576,2,1,533,36
640,576,1,1,31,13
630,576,1,1,332,49
3795,577,1,1,1249,5
2110,577,2,1,1470,8
1175,577,1,1,1446,49
1120,577,1,1,1446,49
749,577,1,1,635,45
660,577,1,1,635,45
1250,578,1,1,251,15
825,578,1,1,1043,30
745,578,1,1,464,23
625,578,1,1,1245,45
1785,579,2,1,1287,49
1670,579,1,1,70,45
1325,579,1,1,1384,49
1220,579,1,1,70,45
1100,579,1,1,1186,5
1050,579,2,1,352,45
1015,579,1,1,70,45
930,579,1,1,1245,45
863,579,1,1,1245,45
450,579,1,1,635,45
2150,580,2,1,273,15
2050,580,1,1,1004,5
2036,580,2,1,794,5
1530,580,1,1,700,49
1450,580,1,1,466,23
1326,580,1,1,734,6
1270,580,1,1,207,49
1267,580,1,1,734,6
1259,580,1,1,1019,6
1150,580,1,1,635,45
1125,580,2,1,1245,45
1030,580,1,1,1034,32
950,580,1,1,1455,15
915,580,1,1,1339,35
875,580,1,1,35,1
849,580,1,1,1245,45
825,580,1,1,84,19
750,580,0,1,1531,17
675,580,1,1,1505,16
635,580,1,1,722,16
1845,581,1,1,70,45
1499,581,2,1,875,49
1150,581,1,1,70,45
1145,581,1,1,287,10
1145,581,1,1,1040,38
1073,581,1,1,682,25
975,581,1,1,56,6
900,581,1,1,928,24
799,581,1,1,635,45
1695,582,2,1,897,7
1570,582,2,1,1101,40
1355,582,2,1,77,21
1126,582,1,1,70,45
725,582,1,1,31,13
2085,583,2,1,1287,49
1650,583,1,1,794,5
1189,583,1,1,623,40
1150,583,1,1,1419,32
1093,583,1,1,623,40
900,583,1,1,1219,45
875,583,1,1,910,17
1032,584,1,1,1100,45
2349,585,1,1,786,5
2000,585,1,1,503,5
1620,585,0,1,70,45
1495,585,1,1,1137,39
1380,585,3,1,364,11
1317,585,2,1,61,11
1300,585,1,1,1137,39
1089,585,1,1,280,37
1080,585,1,1,202,28
1050,585,1,1,292,37
985,585,2,1,280,37
755,585,2,1,251,15
700,585,1,1,635,45
675,585,1,1,1275,23
660,585,1,1,1275,23
575,585,1,1,84,19
545,585,1,1,450,16
1510,586,1,1,34,5
1495,586,1,1,1287,49
1419,586,1,1,1077,5
1215,586,1,1,61,11
1184,586,1,1,70,45
1126,586,3,1,266,32
1027,586,1,1,70,45
830,586,1,1,759,45
1246,587,2,1,866,44
1170,587,1,1,1245,45
849,587,1,1,303,45
815,587,1,1,1245,45
529,587,1,1,1401,45
224,587,1,1,364,16
1750,588,1,1,70,45
1515,588,1,1,352,45
1135,588,1,1,1446,49
1075,588,1,1,106,49
800,588,1,1,1236,25
1775,589,1,1,713,5
1256,589,2,1,819,47
1220,589,1,1,997,47
1199,589,1,1,1388,10
779,589,1,1,1408,37
1250,590,1,1,931,5
1191,590,1,1,70,45
1130,590,1,1,70,45
998,590,1,1,36,42
976,590,1,1,243,45
825,590,1,1,430,30
665,590,3,1,768,30
1409,591,1,1,70,45
1360,591,1,1,70,45
1230,591,2,1,352,45
1080,591,1,1,635,45
1668,592,1,1,70,45
1230,592,1,1,1245,45
1226,592,1,1,1236,25
1140,592,1,1,70,45
1110,592,1,1,609,16
1036,592,1,1,68,6
815,592,1,1,551,45
745,592,3,1,1348,25
1599,593,0,1,53,47
1192,593,1,1,635,45
1180,593,1,1,134,21
1095,593,1,1,139,16
1095,593,2,1,871,50
960,593,1,1,1396,4
932,593,1,1,352,45
870,593,1,1,70,45
599,593,1,1,697,44
1146,594,1,1,635,45
1100,594,1,1,1034,32
1091,594,1,1,1245,45
1082,594,1,1,1112,40
1009,594,1,1,1245,45
791,594,3,1,763,18
750,594,1,1,352,45
735,594,1,1,635,45
665,594,1,1,358,13
1561,595,1,1,70,45
1559,595,3,1,1204,21
1300,595,1,1,259,28
1175,595,2,1,811,50
1138,595,1,1,370,6
850,595,1,1,1348,25
810,595,2,1,251,15
425,595,1,1,460,25
1207,596,2,1,352,45
1141,596,1,1,352,45
800,596,1,1,1348,25
1260,597,1,1,70,45
1210,597,3,1,70,45
922,597,1,1,448,45
915,597,1,1,1245,45
860,597,3,1,1245,45
849,597,1,1,521,45
788,597,1,1,311,45
750,597,1,1,31,13
3599,598,1,1,1249,5
1431,598,1,1,435,32
1268,598,1,1,906,24
1011,598,1,1,61,11
780,598,1,1,448,45
619,598,1,1,789,45
1270,599,3,1,70,45
1260,599,3,1,70,45
734,599,1,1,635,45
3900,600,1,1,1269,5
3695,600,1,1,1249,5
2995,600,1,1,1162,5
2800,600,1,1,1073,5
2800,600,1,1,1031,5
2640,600,1,1,377,23
2366,600,1,1,837,5
2295,600,1,1,1073,5
2250,600,1,1,117,5
2145,600,1,1,794,5
2095,600,1,1,1269,5
2050,600,1,1,1031,5
1865,600,2,1,294,32
1865,600,1,1,53,47
1750,600,1,1,387,32
1742,600,1,1,1248,5
1700,600,2,1,625,12
1700,600,0,1,668,32
1695,600,1,1,1287,49
1650,600,1,1,142,14
1645,600,1,1,1516,32
1595,600,1,1,794,5
1585,600,0,1,794,5
1550,600,2,1,1320,49
1550,600,2,1,906,24
1460,600,1,1,273,15
1460,600,1,1,1103,5
1450,600,1,1,1101,40
1425,600,1,1,1101,40
1400,600,1,1,1137,39
1400,600,2,1,139,24
1399,600,2,1,35,1
1385,600,1,1,807,49
1360,600,1,1,1180,49
1355,600,2,1,906,24
1350,600,1,1,70,45
1350,600,1,1.5,1287,49
1350,600,1,1,273,15
1345,600,0,1,1470,8
1335,600,1,1,1180,49
1333,600,1,1,807,49
1295,600,1,1,811,50
1260,600,1,1,1180,49
1260,600,1,1,1180,49
1250,600,3,1,1396,4
1250,600,1,1,482,6
1200,600,1,1,1086,21
1171,600,1,1,836,11
1170,600,1,1,1325,31
1150,600,1,1,1137,39
1148,600,1,1,70,45
1125,600,1,1,70,45
1125,600,1,1,370,6
1125,600,1,1,811,50
1095,600,1,1,1137,39
1095,600,1,1,1137,39
1095,600,1,1,1544,10
1095,600,1,1,483,10
1075,600,1,1,70,45
1075,600,1,1,70,45
1055,600,1,1,892,45
1050,600,1,1,776,6
1050,600,1,1,307,37
1040,600,1,1,1038,45
1040,600,1,1,307,37
1032,600,1,1,70,45
1025,600,1,1,70,45
1009,600,1,1,1053,10
1000,600,1,1,35,1
1000,600,1,1,730,10
995,600,1,1,1100,45
995,600,1,1,70,45
995,600,2,1,1453,50
995,600,1,1,1272,10
980,600,2,1,1505,16
963,600,1,1,836,11
950,600,2,1,319,40
949,600,2,1,243,45
925,600,1,1,1243,46
905,600,1,1,70,45
899,600,1,1,70,45
895,600,1,1,662,10
895,600,1,1,1245,45
880,600,2,1,745,17
870,600,1,1,352,45
850,600,1,1,492,45
850,600,1,1,139,16
849,600,1,1,1245,45
840,600,1,1,1043,30
835,600,1,1,635,45
830,600,1,1,1245,45
830,600,1,1,1236,25
825,600,1,1,265,49
825,600,1,1,552,23
825,600,1,1,1112,40
815,600,1,1,398,28
814,600,1,1,198,28
810,600,1,1,1199,24
809,600,1,1,1236,25
800,600,1,1,682,25
795,600,2,1,257,51
789,600,2,1,1572,23
780,600,1,1,361,10
775,600,1,1,741,35
765,600,1,1,1500,13
755,600,1,1,662,10
750,600,1,1,139,16
750,600,2,1,1040,38
750,600,1,1,1112,40
740,600,1,1,139,16
740,600,1,1,126,23
740,600,1,1,126,23
735,600,1,1,352,45
735,600,1,1,352,45
725,600,1,1,139,16
725,600,1,1,191,36
720,600,1,1,577,37
712,600,2,1,1434,15
710,600,1,1,373,13
704,600,1,1,53,45
700,600,1,1,840,23
700,600,1,1,139,16
700,600,2,1,1223,19
700,600,0,1,739,23
699,600,1,1,445,23
699,600,1,1,1245,45
695,600,1,1,139,16
695,600,1,1,1043,30
690,600,1,1,1236,25
675,600,1,1,741,35
645,600,1,1,530,4
645,600,1,1,31,13
639,600,3,1,648,16
635,600,1,1,280,37
615,600,1,1,31,13
605,600,1,1,775,3
599,600,2,1,741,35
599,600,2,1,741,35
599,600,2,1,741,35
589,600,1,1,1423,38
580,600,1,1,635,45
575,600,1,1,682,17
550,600,1,1,144,13
550,600,1,1,610,23
539,600,1,1,251,15
509,600,1,1,426,18
500,600,1,1,585,45
500,600,1,1,360,37
495,600,1,1,1236,25
495,600,2,1,908,29
450,600,1,1,420,17
1474,601,2,1,538,24
1285,601,1,1,70,45
1250,601,1,1,70,45
860,601,1,1,448,45
2835,602,1,1,147,20
1305,602,1,1,266,32
1110,602,1,1,1034,32
905,602,1,1,70,45
780,602,1,1,635,45
605,602,2,1,904,50
2250,603,2,1,786,5
2000,603,1,1,1287,49
1450,603,1,1,560,21
1299,603,1,1,306,25
1200,603,1,1,84,19
1150,603,1,1,106,49
1130,603,1,1,70,45
1085,603,1,1,70,45
1075,603,2,1,492,45
915,603,1,1,635,45
860,603,1,1,70,45
750,603,1,1,240,13
2000,604,1,1,1287,49
1720,604,2,1,1287,49
1409,604,1,1,70,45
1005,604,3,1,458,29
950,604,1,1,1424,2
890,604,1,1,70,45
1449,605,1,1,1137,39
1395,605,1,1.5,1137,39
1094,605,1,1,305,6
1050,605,1,1,116,3
965,605,1,1,548,23
675,605,1,1,553,25
557,605,4,1,1348,25
1730,606,1,1,352,45
1530,606,3,1,53,47
1530,606,0,1,53,47
1295,606,1,1,1137,39
895,606,1,1,35,1
1300,607,1,1,1188,47
1149,607,1,1,1245,45
959,607,1,1,1254,45
675,607,1,1,306,42
1176,608,1,1,70,45
975,608,1,1,70,45
877,608,1,1,1100,45
800,608,1,1,904,50
775,608,1,1,904,50
575,608,1,1,1040,38
4195,609,1,1,1249,5
1860,609,1,1,104,49
1500,609,1,1,398,28
1355,609,1,1,635,45
1135,609,2,1,1160,24
1045,609,2,1,811,50
970,609,1,1,1014,46
2000,610,1,1,503,5
1870,610,1,1,778,5
1808,610,2,1,786,5
1745,610,1,1,1498,5
1150,610,1,1,70,45
1000,610,1,1,730,10
975,610,1,1,892,45
966,610,1,1,1158,28
930,610,1,1,70,45
805,610,1,1,305,6
745,610,1,1,448,45
685,610,1,1,722,16
665,610,1,1,1306,37
650,610,1,1,563,28
550,610,1,1,722,16
2700,611,1,1,258,20
2060,611,1,1,273,15
1299,611,2,1,70,45
1089,611,2,1,61,11
1049,611,1,1,70,45
880,611,3,1,547,29
878,611,1,1,1245,45
825,611,3,1,458,29
790,611,1,1,35,1
551,611,1,1,1112,40
1735,612,2,1,70,45
1726,612,3,1,70,45
1686,612,1,1,70,45
1369,612,1,1,897,31
1235,612,1,1,811,50
1097,612,1,1,1245,45
1070,612,2,1,811,50
1039,612,1,1,1245,45
980,612,1,1,1243,46
649,612,1,1,635,45
520,612,1,1,1401,45
3395,613,1,1,1249,5
2187,613,1,1,1086,5
2100,613,1,1,1356,23
2096,613,2,1,530,5
1924,613,3,1,1182,47
1700,613,1,1,34,5
1499,613,1,1,1388,10
1200,613,1,1,1101,40
1200,613,2,1,635,45
965,613,1,1,1245,45
895,613,1,1,1356,23
853,613,1,1,1245,45
853,613,1,1,1299,23
3486,614,1,1,1249,5
2287,614,1,1,668,32
1965,614,1,1,786,5
1940,614,1,1,786,5
1815,614,1,1,273,15
1295,614,1,1,1243,46
1065,614,1,1,635,45
899,614,4,1,251,15
590,614,1,1,635,45
1649,615,1,1,372,21
1350,615,1,1,23,5
1295,615,1,1,1137,39
1236,615,3,1,1245,45
990,615,1,1,999,38
975,615,1,1,1245,45
950,615,1,1,139,16
695,615,1,1,682,25
595,615,1,1,673,3
575,615,1,1,682,17
535,615,1,1,585,45
1451,616,1,1,70,45
1235,616,1,1,1310,21
1225,616,1,1,1530,5
1219,616,3,1,644,21
1110,616,1,1,352,45
1025,616,1,1,1548,50
778,616,1,1,682,25
1935,617,1,1,700,49
1365,617,1,1,1102,4
1239,617,1,1,820,31
635,617,1,1,1206,28
1325,618,1,1,1563,20
1109,618,1,1,635,45
970,618,1,1,53,45
830,618,1,1,352,45
635,618,1,1,563,28
595,618,1,1,1420,4
1680,619,3,1,316,10
1345,619,1,1,399,24
1040,619,4,1,280,37
1000,619,1,1,654,13
820,619,1,1,1015,43
810,619,1,1,1245,45
680,619,1,1,1313,43
1995,620,1,1,900,32
1850,620,1,1,794,5
1650,620,1,1,1287,49
1595,620,1,1,1101,40
1495,620,1,1,1022,5
1360,620,1,1,1180,49
1289,620,1,1,799,20
1275,620,1,1,1239,24
1269,620,1,1,70,45
1225,620,1,1,70,45
1212,620,1,1,471,4
1195,620,1,1,70,45
1105,620,1,1,581,31
1085,620,1,1,280,37
1055,620,1,1,139,16
925,620,1,1,682,25
925,620,1,1,1219,45
915,620,1,1,1254,45
899,620,1,1,70,45
899,620,1,1,1243,46
899,620,1,1,219,45
875,620,1,1,70,45
875,620,1,1,1505,16
859,620,1,1,1219,45
851,620,1,1,1188,47
840,620,1,1,53,45
825,620,1,1,1098,47
799,620,1,1,90,45
780,620,1,1,1542,28
767,620,2,1,1102,4
750,620,1,1,1469,16
600,620,1,1,646,25
2150,621,1,1,1470,8
1690,621,2,1,70,45
1050,621,3,1,70,45
900,621,1,1,1102,4
900,621,1,1,1423,38
825,621,1,1,1418,36
824,621,1,1,1158,28
2624,622,3,1,1250,5
2145,622,2,1,860,20
2000,622,1,1,496,20
1460,622,1,1,1037,21
1417,622,1,1,273,15
1235,622,1,1,1556,47
1148,622,1,1,942,21
1115,622,1,1,1388,10
884,622,1,1,1245,45
802,622,1,1,1245,45
759,622,1,1,90,45
739,622,1,1,14,33
680,622,1,1,1408,37
1970,623,1,1,70,45
1335,623,1,1,352,45
1294,623,1,1,508,10
1275,623,1,1,1137,39
1240,623,1,1,162,49
1235,623,1,1,305,6
1145,623,1,1,70,45
1139,623,3,1,305,6
914,623,1,1,1240,10
810,623,3,1,1478,13
605,623,1,1,1112,40
2281,624,2,1,1188,5
1360,624,1,1,1446,49
1240,624,1,1,734,6
1239,624,1,1,259,28
1099,624,1,1,70,45
1040,624,2,1,139,16
1035,624,1,1,70,45
1029,624,1,1,40,23
1009,624,1,1,40,23
975,624,1,1,14,33
975,624,1,1,603,47
675,624,1,1,678,23
580,624,1,1,474,18
2195,625,1,1,943,5
1933,625,1,1,61,11
1595,625,1,1,1287,49
