amenities,bathrooms,bedrooms,pets_allowed,square_feet,cityname,state,monthly_price
"cable or satellite,dishwasher,garbage disposal,internet access,parking,patio/deck,refrigerator,storage,tv",1,2,cats,403,wauwatosa,wi,1050
"cable or satellite,clubhouse,dishwasher,gated,internet access,parking,patio/deck,pool,refrigerator",2,2,"cats,dogs",404,auburn,al,1198
"parking,pool",1,1,"cats,dogs",404,tucson,az,635
refrigerator,1,0,cats,405,somerville,ma,1975
"gym,pool,tennis",1,2,"cats,dogs",405,seal beach,ca,1725
"cable or satellite,dishwasher,internet access,refrigerator",1,0,none,405,washington,dc,1495
NA,1,1,"cats,dogs",405,milwaukee,wi,1085
"gym,pool,wood floors",1,0,none,405,denver,co,1085
"cable or satellite,garbage disposal,pool,refrigerator",1,NA,none,405,phoenix,az,849
"dishwasher,parking,patio/deck,pool,refrigerator",1,3,"cats,dogs",405,pittsburgh,pa,780
"gym,patio/deck,pool",1,1,none,406,los angeles,ca,1670
NA,1,0,none,406,los angeles,ca,1650
"dishwasher,internet access,parking,refrigerator",1,2,none,406,champaign,il,1025
"parking,patio/deck,pool,refrigerator",1,0,"cats,dogs",407,phoenix,az,950
"dishwasher,refrigerator",1,0,"cats,dogs",408,san francisco,ca,2495
NA,1,0,none,408,new brunswick,nj,1225
NA,1,2,"cats,dogs",409,seatac,wa,1350
NA,1,1,"cats,dogs",409,gresham,or,950
"parking,pool",1,2,"cats,dogs",410,fort belvoir,va,1450
"parking,refrigerator",1,0,cats,410,pittsburgh,pa,950
NA,1,2,none,410,austin,tx,925
NA,1,1,"cats,dogs",410,austin,tx,925
NA,1,2,none,410,austin,tx,859
"parking,playground",1,1,cats,410,stratford,nj,695
NA,1,2,cats,410,ames,ia,595
NA,1,2,cats,410,ames,ia,595
NA,1,1,none,410,amarillo,tx,560
parking,1,1,none,410,niles,oh,420
"pool,wood floors",1,2,none,411,austin,tx,965
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,refrigerator,storage,tennis",1,2,"cats,dogs",412,portland,or,1115
NA,1,1,"cats,dogs",413,chicago,il,1039
"cable or satellite,dishwasher,elevator,internet access,parking,patio/deck,pool,refrigerator,view",1,2,"cats,dogs",414,washington,dc,1540
NA,1,1,"cats,dogs",414,portland,or,1300
NA,1,2,none,414,austin,tx,895
"dishwasher,parking,storage",1,1,"cats,dogs",414,kansas city,mo,750
wood floors,1,2,"cats,dogs",414,norfolk,va,715
NA,1,2,"cats,dogs",415,san pedro,ca,1450
NA,1,2,"cats,dogs",415,philadelphia,pa,1300
"dishwasher,parking,storage",1,1,"cats,dogs",415,chicago,il,1130
dishwasher,1,1,"cats,dogs",415,chicago,il,1015
NA,1,2,none,415,austin,tx,999
"dishwasher,parking,refrigerator",1,0,"cats,dogs",415,birmingham,al,699
"parking,refrigerator",1,0,"cats,dogs",415,birmingham,al,699
"basketball,cable or satellite,clubhouse,dishwasher,fireplace,garbage disposal,hot tub,parking,patio/deck,pool,refrigerator,tennis",1,1,"cats,dogs",415,fayetteville,ar,650
"gym,patio/deck,storage,wood floors",1,2,none,416,austin,tx,1399
refrigerator,1,2,"cats,dogs",417,san francisco,ca,4000
"cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,refrigerator,storage,view",1,3,"cats,dogs",418,providence,ri,2013
"patio/deck,pool",1,2,"cats,dogs",418,nashville,tn,1294
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,refrigerator",1,2,"cats,dogs",418,portland,or,1175
"parking,storage",1,2,none,418,kansas city,mo,875
"dishwasher,refrigerator",1,0,"cats,dogs",419,san francisco,ca,2895
"dishwasher,elevator,parking,refrigerator",1,1,none,419,detroit,mi,1890
NA,1,1,"cats,dogs",420,los angeles,ca,2100
"ac,elevator,gated,gym,patio/deck,pool",1,1,"cats,dogs",420,los angeles,ca,1640
"dishwasher,elevator,hot tub,parking,pool,refrigerator",1,1,"cats,dogs",420,los angeles,ca,1255
NA,1,1,"cats,dogs",420,chicago,il,1250
NA,1,1,cats,420,chicago,il,1050
NA,1,1,none,420,saint petersburg,fl,999
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,refrigerator",1,0,none,420,madison,wi,995
NA,1,2,none,420,austin,tx,920
NA,1,1,none,420,austin,tx,920
"dishwasher,gated,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",420,dallas,tx,850
"parking,refrigerator",1,1,"cats,dogs",420,lafayette,la,725
"cable or satellite,dishwasher,garbage disposal,internet access,parking,patio/deck,refrigerator",1,1,none,420,west lafayette,in,699
"cable or satellite,dishwasher,garbage disposal,internet access,parking,pool,refrigerator",1,2,none,420,bloomington,in,600
"cable or satellite,dishwasher,garbage disposal,internet access,parking,pool,refrigerator",1,3,none,420,bloomington,in,569
pool,1,1,"cats,dogs",420,tucson,az,560
NA,1,1,cats,422,seattle,wa,1295
NA,1,2,none,422,austin,tx,870
"dishwasher,parking,storage",1,2,"cats,dogs",422,kansas city,mo,805
"cable or satellite,elevator,parking,refrigerator",1,2,"cats,dogs",422,philadelphia,pa,685
"cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,internet access,parking,pool,refrigerator",1,3,"cats,dogs",423,norfolk,va,1219
dishwasher,1,2,"cats,dogs",423,anchorage,ak,885
"cable or satellite,garbage disposal,parking,refrigerator",1,0,"cats,dogs",425,washington,dc,1570
patio/deck,1,2,"cats,dogs",425,kirkland,wa,1405
NA,1,1,none,425,austin,tx,1399
NA,1,0,"cats,dogs",425,los angeles,ca,1350
dishwasher,1,2,none,425,anchorage,ak,1170
pool,1,0,none,425,austin,tx,995
alarm,1,1,dogs,425,austin,tx,925
NA,1,0,none,425,austin,tx,905
NA,1,1,none,425,austin,tx,800
NA,1,1,none,425,austin,tx,799
washer dryer,1,1,"cats,dogs",425,commerce,tx,795
"cable or satellite,clubhouse,dishwasher,garbage disposal,internet access,parking,patio/deck,refrigerator",1,1,"cats,dogs",426,washington,dc,2135
"parking,refrigerator",1,1,cats,426,boston,ma,2060
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",426,portland,or,1295
"fireplace,pool",1,2,"cats,dogs",426,colorado springs,co,1045
NA,1,0,none,426,tucson,az,899
NA,1,1,"cats,dogs",426,chicago,il,814
"ac,basketball,cable or satellite,clubhouse,dishwasher,elevator,gated,gym,parking,patio/deck,pool,refrigerator,storage,tennis",1,2,"cats,dogs",428,torrance,ca,1745
"refrigerator,storage,wood floors",1,1,"cats,dogs",428,jersey city,nj,1395
"cable or satellite,clubhouse,dishwasher,doorman,elevator,fireplace,garbage disposal,internet access,parking,patio/deck,pool,refrigerator,storage,view",1,2,"cats,dogs",428,chicago,il,1249
NA,1,2,none,428,portland,or,1195
"dishwasher,parking,refrigerator",1,3,cats,428,cincinnati,oh,785
parking,1,1,none,428,west lafayette,in,699
"dishwasher,refrigerator",1,0,"cats,dogs",429,san francisco,ca,2695
NA,1,1,"cats,dogs",430,chicago,il,1325
parking,1,2,none,430,madison,wi,1125
NA,1,0,"cats,dogs",430,pittsburgh,pa,895
"basketball,gym,patio/deck,pool,storage",1,1,"cats,dogs",430,new london,ct,895
"basketball,gym,patio/deck,pool,storage",1,1,none,430,new london,ct,845
"dishwasher,parking,pool",1,2,none,430,austin,tx,800
"basketball,gym,patio/deck,pool,storage",1,2,none,430,new london,ct,775
"basketball,gym,patio/deck,pool,storage",1,2,"cats,dogs",430,new london,ct,775
"basketball,gym,patio/deck,pool,storage",1,2,none,430,new london,ct,765
"basketball,gym,patio/deck,pool,storage",1,2,none,430,new london,ct,765
"cable or satellite,internet access,refrigerator",1,0,"cats,dogs",430,kansas city,mo,650
ac,1,1,"cats,dogs",430,akron,oh,645
"dishwasher,refrigerator",1,2,"cats,dogs",431,arlington,va,1549
"dishwasher,fireplace,garbage disposal,hot tub,parking,patio/deck,refrigerator,storage",1,2,"cats,dogs",431,woodinville,wa,1530
NA,1,0,none,431,san francisco,ca,1500
"dishwasher,refrigerator",1,1,"cats,dogs",432,san francisco,ca,3095
"cable or satellite,dishwasher,internet access,parking,refrigerator",1,1,none,432,san francisco,ca,2509
"dishwasher,parking,pool",1,2,none,432,austin,tx,890
"cable or satellite,dishwasher,internet access,refrigerator",1,2,none,433,washington,dc,1895
NA,1,2,"cats,dogs",433,memphis,tn,899
"dishwasher,parking,pool",1,2,none,434,austin,tx,1645
"dishwasher,parking,pool",1,3,none,434,austin,tx,1026
"cable or satellite,clubhouse,gym,internet access,parking,pool,tv",1,2,"cats,dogs",434,oklahoma city,ok,827
NA,1,1,cats,435,miami,fl,1630
NA,1,2,"cats,dogs",435,portland,or,1250
NA,1,2,"cats,dogs",435,philadelphia,pa,1150
"cable or satellite,gym,wood floors",1,1,none,436,framingham,ma,1344
NA,1,0,none,437,austin,tx,895
"cable or satellite,dishwasher,garbage disposal,internet access,parking,patio/deck,refrigerator,view",1,1,"cats,dogs",438,minneapolis,mn,1215
"parking,patio/deck,storage,view",1,1,"cats,dogs",438,portland,or,1100
"cable or satellite,dishwasher,elevator,parking,pool,refrigerator",1,2,"cats,dogs",438,cincinnati,oh,1040
refrigerator,1,2,"cats,dogs",439,san francisco,ca,2995
"patio/deck,playground,pool,refrigerator,tennis",1,3,"cats,dogs",440,orlando,fl,949
NA,1,2,none,440,austin,tx,899
"clubhouse,pool",1,2,none,440,austin,tx,881
pool,1,0,"cats,dogs",440,phoenix,az,879
NA,1,1,"cats,dogs",440,chattanooga,tn,835
"parking,refrigerator",1,1,"cats,dogs",440,san antonio,tx,740
NA,1,1,"cats,dogs",440,colorado springs,co,635
"dishwasher,refrigerator",1,1,"cats,dogs",441,san francisco,ca,2795
NA,1,1,none,441,san francisco,ca,2295
NA,1,2,"cats,dogs",441,portland,or,1270
"clubhouse,gym,pool,storage",1,2,none,441,round rock,tx,989
NA,1,1,"cats,dogs",442,hillsboro,or,1195
"cable or satellite,dishwasher,garbage disposal,internet access,parking,refrigerator",1,1,"cats,dogs",442,chattanooga,tn,750
"gym,playground,pool",1,2,"cats,dogs",442,tyler,tx,535
"gym,playground,pool",1,2,"cats,dogs",442,tyler,tx,535
pool,1,1,"cats,dogs",443,houston,tx,665
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,refrigerator",1,1,none,444,portland,or,1250
"dishwasher,parking,pool",1,1,none,444,austin,tx,837
dishwasher,1,2,"cats,dogs",444,anchorage,ak,830
NA,1,2,none,445,somerville,ma,2341
"cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,gated,parking,refrigerator,storage",1,0,"cats,dogs",445,portland,or,1295
"cable or satellite,dishwasher,garbage disposal,internet access,parking,refrigerator",1,1,cats,445,chicago,il,1175
"cable or satellite,dishwasher,fireplace,internet access,patio/deck,pool,refrigerator",1,2,"cats,dogs",446,evanston,il,1530
"cable or satellite,dishwasher,elevator,internet access,parking,refrigerator",1,1,"cats,dogs",446,portland,or,1325
parking,1,2,"cats,dogs",446,saint louis,mo,1099
"elevator,fireplace,parking,storage,wood floors",1,1,"cats,dogs",446,cleveland,oh,545
"patio/deck,refrigerator",1,1,"cats,dogs",447,san francisco,ca,2895
refrigerator,1,0,none,447,san francisco,ca,2195
"gym,patio/deck,pool,washer dryer",1,2,none,447,austin,tx,1684
NA,1,2,dogs,447,seattle,wa,1335
"dishwasher,parking,pool",1,1,none,447,georgetown,tx,895
"dishwasher,parking,patio/deck",1,1,none,447,champaign,il,775
NA,1,1,cats,447,dallas,tx,675
NA,1,1,none,448,san francisco,ca,2500
"gated,gym,patio/deck,pool,refrigerator,storage,tv,wood floors",1,2,none,448,austin,tx,1729
luxury,1,2,"cats,dogs",448,austin,tx,1688
"dishwasher,parking,storage",1,2,"cats,dogs",448,kansas city,mo,739
NA,1,1,none,449,detroit,mi,950
"parking,pool",1,2,"cats,dogs",449,colorado springs,co,820
NA,1,0,none,450,sausalito,ca,3000
"cable or satellite,internet access,parking,refrigerator",1,1,"cats,dogs",450,baltimore,md,1950
"dishwasher,garbage disposal,parking,refrigerator,storage",1,2,cats,450,washington,dc,1818
parking,1,0,"cats,dogs",450,long beach,ca,1795
NA,1,0,none,450,oakland,ca,1750
NA,1,1,none,450,washington,dc,1535
NA,1,0,"cats,dogs",450,los angeles,ca,1495
NA,1,2,none,450,pittsburgh,pa,1475
"dishwasher,parking",1,1,"cats,dogs",450,chicago,il,1365
"parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",450,tampa,fl,1349
pool,1,1,none,450,fontana,ca,1345
"cable or satellite,dishwasher,garbage disposal,internet access,parking,pool,refrigerator,view",1,2,none,450,minneapolis,mn,1299
"dishwasher,elevator,refrigerator",1,0,none,450,los angeles,ca,1295
"cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,gated,hot tub,internet access,parking,patio/deck,pool,refrigerator",1,1,none,450,college station,tx,1225
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,refrigerator,storage",1,2,"cats,dogs",450,madison,wi,1225
"gym,patio/deck",1,2,none,450,bellevue,wa,1200
"dishwasher,parking,refrigerator",1,2,"cats,dogs",450,ann arbor,mi,1199
NA,1,1,"cats,dogs",450,bremerton,wa,1195
"cable or satellite,parking",1,1,none,450,belleville,nj,1195
"clubhouse,dishwasher,elevator,garbage disposal,parking,patio/deck,pool,refrigerator,storage",1,2,none,450,milwaukee,wi,1095
"dishwasher,gym,hot tub,parking,patio/deck,playground,pool,refrigerator,washer dryer",1,2,none,450,lynnwood,wa,1073
NA,1,1,cats,450,minneapolis,mn,1069
NA,1,3,none,450,austin,tx,1041
NA,1,0,none,450,portland,or,1000
NA,1,1,"cats,dogs",450,detroit,mi,995
"gym,pool,tennis,washer dryer",1,2,none,450,austin,tx,969
NA,1,1,none,450,austin,tx,900
"dishwasher,parking,pool",1,2,none,450,austin,tx,897
"cable or satellite,tv",1,1,none,450,las vegas,nv,884
dishwasher,1,2,"cats,dogs",450,anchorage,ak,860
"cable or satellite,clubhouse,garbage disposal,internet access,parking,patio/deck,pool,refrigerator",1,2,"cats,dogs",450,saint petersburg,fl,829
"dishwasher,garbage disposal,parking,patio/deck,refrigerator",1,2,none,450,west lafayette,in,799
"clubhouse,dishwasher,fireplace,gated,parking,patio/deck,pool,refrigerator,storage",1,1,"cats,dogs",450,antioch,tn,790
"parking,storage",1,1,"cats,dogs",450,kansas city,mo,770
parking,1,1,"cats,dogs",450,kansas city,mo,766
"cable or satellite,clubhouse,dishwasher,garbage disposal,internet access,parking,pool,refrigerator,storage",1,2,"cats,dogs",450,indianapolis,in,752
"cable or satellite,clubhouse,dishwasher,fireplace,internet access,parking,patio/deck,playground,pool,refrigerator,storage,tennis",1,1,"cats,dogs",450,newport news,va,750
"cable or satellite,parking,refrigerator",1,1,none,450,buffalo,ny,725
"gym,parking,pool",1,1,"cats,dogs",450,dallas,tx,719
NA,1,2,"cats,dogs",450,pasadena,tx,687
refrigerator,1,1,none,450,camden,nj,675
"cable or satellite,dishwasher,garbage disposal,internet access,parking,refrigerator,storage",1,1,cats,450,cincinnati,oh,655
"cable or satellite,dishwasher,internet access,parking,refrigerator",1,2,none,450,kansas city,mo,650
"dishwasher,playground,refrigerator",1,3,"cats,dogs",450,newport news,va,635
NA,1,1,none,450,champaign,il,600
"parking,refrigerator",1,0,"cats,dogs",450,north kansas city,mo,595
"cable or satellite,dishwasher,internet access,parking,refrigerator",1,0,"cats,dogs",450,manhattan,ks,575
NA,1,1,"cats,dogs",450,carbondale,il,500
"cable or satellite,dishwasher,parking,patio/deck,refrigerator",1,0,"cats,dogs",450,elizabethtown,ky,490
refrigerator,1,1,none,450,pampa,tx,475
"internet access,parking,pool",1,1,none,451,cambridge,ma,2525
"ac,cable or satellite,clubhouse,dishwasher,doorman,fireplace,gated,gym,internet access,parking,pool,storage,tv,washer dryer",1,0,"cats,dogs",451,washington,dc,1818
"basketball,cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,gated,internet access,parking,patio/deck,playground,pool,refrigerator,storage,tennis",1,3,none,451,weymouth,ma,1483
NA,1,2,none,451,austin,tx,805
NA,1,1,none,452,washington,dc,1796
"basketball,parking,playground,pool",1,3,none,452,dallas,tx,605
NA,1,1,none,453,austin,tx,1722
"ac,parking,refrigerator",1,0,none,453,los angeles,ca,1650
"dishwasher,refrigerator",1,1,"cats,dogs",454,san francisco,ca,3595
NA,1,1,cats,454,albany,ny,950
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,refrigerator",1,1,none,455,portland,or,1250
"cable or satellite,clubhouse,dishwasher,garbage disposal,hot tub,internet access,parking,patio/deck,pool,refrigerator,view",1,1,"cats,dogs",455,tucson,az,570
"cable or satellite,parking,refrigerator",1,0,"cats,dogs",455,tucson,az,550
"ac,basketball,cable or satellite,clubhouse,dishwasher,elevator,gated,gym,parking,patio/deck,pool,refrigerator,storage,tennis",1,2,none,456,torrance,ca,1830
"basketball,cable or satellite,dishwasher,elevator,hot tub,parking,patio/deck,pool,refrigerator,storage,tennis",1,2,"cats,dogs",456,torrance,ca,1795
"cable or satellite,dishwasher,internet access,parking,patio/deck,refrigerator",1,2,"cats,dogs",456,washington,dc,1612
"refrigerator,storage",1,1,"cats,dogs",456,madison,wi,835
"cable or satellite,dishwasher,garbage disposal,internet access,parking,patio/deck,pool,refrigerator,storage",1,2,"cats,dogs",456,saint george,ut,825
"parking,pool",1,1,"cats,dogs",456,mesa,az,825
NA,1,1,none,456,berrien springs,mi,550
"cable or satellite,internet access,tv,washer dryer",1,2,none,457,boise,id,1230
refrigerator,1,1,none,458,san francisco,ca,2395
"parking,refrigerator",1,2,none,458,mercedes,tx,485
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,refrigerator",1,1,none,459,portland,or,1275
pool,1,2,"cats,dogs",459,baltimore,md,1135
"cable or satellite,clubhouse,dishwasher,fireplace,internet access,parking,patio/deck,refrigerator",1,3,"cats,dogs",459,ames,ia,700
"dishwasher,elevator,internet access,parking,refrigerator",1,2,"cats,dogs",460,new haven,ct,1695
"internet access,patio/deck,refrigerator",1,1,none,460,eugene,or,1469
NA,1,3,"cats,dogs",460,milwaukee,wi,1150
NA,1,1,"cats,dogs",460,austin,tx,840
pool,1,1,"cats,dogs",460,colorado springs,co,820
dishwasher,1,0,"cats,dogs",460,anchorage,ak,815
"ac,playground,pool,view",1,1,"cats,dogs",460,colorado springs,co,805
pool,1,2,none,460,colorado springs,co,785
"dishwasher,parking,patio/deck",1,1,none,460,champaign,il,709
NA,1,2,"cats,dogs",460,wilkes barre,pa,705
NA,1,1,"cats,dogs",460,minot,nd,525
"dishwasher,pool",1,2,"cats,dogs",461,wenatchee,wa,1125
parking,1,2,"cats,dogs",462,salt lake city,ut,1245
"dishwasher,parking,pool",1,1,"cats,dogs",462,tucson,az,600
"parking,pool,refrigerator",1,1,"cats,dogs",463,tucson,az,560
"dishwasher,elevator,internet access,parking,refrigerator",1,2,"cats,dogs",464,chicago,il,1905
"dishwasher,parking,pool",1,1,none,464,austin,tx,890
NA,1,1,"cats,dogs",464,null,null,705
"cable or satellite,dishwasher,internet access,parking,patio/deck,refrigerator",1,2,"cats,dogs",465,alexandria,va,1510
"storage,wood floors",1,1,none,465,long beach,ca,1475
NA,1,2,"cats,dogs",465,smyrna,ga,931
NA,1,1,"cats,dogs",465,cincinnati,oh,840
NA,1,2,"cats,dogs",465,glendale,az,695
"ac,pool,refrigerator",1,1,none,465,saint joseph,mo,560
"dishwasher,parking,refrigerator",1,1,"cats,dogs",466,san francisco,ca,3095
NA,1,2,cats,467,minneapolis,mn,1330
"cable or satellite,gated,tv,wood floors",2,2,none,467,akron,oh,689
"dishwasher,parking,pool",1,1,none,468,austin,tx,1100
"parking,playground",1,1,none,468,manchester,nh,1099
"clubhouse,dishwasher,elevator,patio/deck,refrigerator",1,1,"cats,dogs",468,rochester,ny,1040
NA,1,2,"cats,dogs",468,omaha,ne,885
"dishwasher,parking,patio/deck",1,1,none,468,champaign,il,749
"basketball,cable or satellite,clubhouse,dishwasher,patio/deck,pool,refrigerator,storage,tennis",1,1,"cats,dogs",468,corpus christi,tx,740
"cable or satellite,internet access,parking,refrigerator",1,1,none,468,urbana,il,625
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,refrigerator,storage",1,1,"cats,dogs",469,portland,or,1395
"cable or satellite,clubhouse,dishwasher,doorman,elevator,internet access,parking,patio/deck,refrigerator,storage",1,1,"cats,dogs",469,chicago,il,1210
"cable or satellite,dishwasher,internet access,parking,patio/deck,refrigerator",1,0,cats,469,west lafayette,in,1100
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,pool,refrigerator",1,1,none,470,washington,dc,2000
NA,1,1,none,470,berkeley,ca,1995
NA,1,2,cats,470,chicago,il,1755
"cable or satellite,elevator,gated,gym,refrigerator",1,1,"cats,dogs",470,los angeles,ca,1625
